,TIME,ID,TYPE,VALUE,PARAM
1383,1739531261.0800538,#1739530945#,receive,53,intensity
1384,1739531261.1312878,#1739530945#,receive,49,intensity
1385,1739531261.3003693,#1739530945#,receive,46,intensity
1386,1739531261.4959342,#1739530945#,receive,40,intensity
1387,1739531261.644476,#1739530945#,receive,44,intensity
1388,1739531261.8129523,#1739530945#,receive,50,intensity
1389,1739531261.9168591,#1739530945#,receive,57,intensity
1390,1739531261.9635122,#loeric_4#,receive,48,intensity
1391,1739531261.9635122,#loeric_4#,send,85,intensity
1392,1739531261.9635122,#loeric_4#,send,63,human_impact
1393,1739531261.996193,#1739530945#,receive,58,intensity
1394,1739531262.1644797,#1739530945#,receive,59,intensity
1395,1739531262.2525072,#1739530945#,receive,62,intensity
1396,1739531262.4108095,#1739530945#,receive,66,intensity
1397,1739531262.573552,#1739530945#,receive,70,intensity
1398,1739531262.7455363,#1739530945#,receive,64,intensity
1399,1739531262.862316,#1739530945#,receive,61,intensity
1400,1739531262.9553947,#1739530945#,receive,60,intensity
1401,1739531263.0882764,#1739530945#,receive,59,intensity
1402,1739531263.1404855,#loeric_3#,receive,32,intensity
1403,1739531263.1404855,#loeric_3#,send,21,intensity
1404,1739531263.1404855,#loeric_3#,send,101,human_impact
1405,1739531263.1779394,#1739530945#,receive,52,intensity
1406,1739531263.2900605,#1739530945#,receive,48,intensity
1407,1739531263.4459603,#1739530945#,receive,45,intensity
1408,1739531263.6574423,#1739530945#,receive,43,intensity
1409,1739531263.7301328,#1739530945#,receive,44,intensity
1410,1739531263.8849444,#1739530945#,receive,42,intensity
1411,1739531263.8861861,#loeric_2#,receive,101,human_impact
1412,1739531263.8861861,#loeric_2#,send,16,intensity
1413,1739531263.8861861,#loeric_2#,send,101,human_impact
1414,1739531264.0250356,#1739530945#,receive,41,intensity
1415,1739531264.0632088,#loeric_1#,receive,26,intensity
1416,1739531264.0632088,#loeric_1#,send,16,intensity
1417,1739531264.0632088,#loeric_1#,send,101,human_impact
1418,1739531264.110818,#loeric_3#,receive,45,intensity
1419,1739531264.110818,#loeric_3#,send,13,intensity
1420,1739531264.110818,#loeric_3#,send,101,human_impact
1421,1739531264.1737134,#1739530945#,receive,42,intensity
1422,1739531264.2639089,#1739530945#,receive,43,intensity
1423,1739531264.6453636,#1739530945#,receive,42,intensity
1424,1739531264.7029607,#loeric_4#,receive,100,intensity
1425,1739531264.7029607,#loeric_4#,send,67,intensity
1426,1739531264.7029607,#loeric_4#,send,63,human_impact
1427,1739531264.9492493,#1739530945#,receive,43,intensity
1428,1739531265.0064952,#1739530945#,receive,42,intensity
1429,1739531265.1287537,#1739530945#,receive,39,intensity
1430,1739531265.241494,#loeric_1#,receive,33,intensity
1431,1739531265.241494,#loeric_1#,send,19,intensity
1432,1739531265.241494,#loeric_1#,send,101,human_impact
1433,1739531265.2855012,#1739530945#,receive,38,intensity
1434,1739531265.3784199,#1739530945#,receive,41,intensity
1435,1739531265.5844955,#1739530945#,receive,42,intensity
1436,1739531265.7575908,#1739530945#,receive,43,intensity
1437,1739531265.8487701,#1739530945#,receive,44,intensity
1438,1739531265.9208376,#1739530945#,receive,43,intensity
1439,1739531265.9471211,#loeric_2#,receive,40,intensity
1440,1739531265.9471211,#loeric_2#,send,16,intensity
1441,1739531265.9471211,#loeric_2#,send,101,human_impact
1442,1739531266.0402837,#loeric_4#,receive,86,intensity
1443,1739531266.0402837,#loeric_4#,send,67,intensity
1444,1739531266.0402837,#loeric_4#,send,63,human_impact
1445,1739531266.4639485,#1739530945#,receive,34,intensity
1446,1739531266.5867643,#1739530945#,receive,31,intensity
1447,1739531266.693551,#loeric_1#,receive,45,intensity
1448,1739531266.693551,#loeric_1#,send,15,intensity
1449,1739531266.693551,#loeric_1#,send,101,human_impact
1450,1739531266.762841,#1739530945#,receive,29,intensity
1451,1739531266.9821055,#loeric_1#,receive,40,intensity
1452,1739531266.9821055,#loeric_1#,send,14,intensity
1453,1739531266.9821055,#loeric_1#,send,101,human_impact
1454,1739531267.0653255,#1739530945#,receive,34,intensity
1455,1739531267.1826334,#1739530945#,receive,36,intensity
1456,1739531267.3886728,#loeric_1#,receive,52,intensity
1457,1739531267.3886728,#loeric_1#,send,18,intensity
1458,1739531267.3886728,#loeric_1#,send,101,human_impact
1459,1739531267.6450698,#1739530945#,receive,47,intensity
1460,1739531267.7116735,#1739530945#,receive,59,intensity
1461,1739531267.881536,#1739530945#,receive,63,intensity
1462,1739531267.9941478,#1739530945#,receive,64,intensity
1463,1739531268.115387,#1739530945#,receive,63,intensity
1464,1739531268.2762592,#1739530945#,receive,74,intensity
1465,1739531268.3976455,#1739530945#,receive,76,intensity
1466,1739531268.5865684,#1739530945#,receive,75,intensity
1467,1739531268.6082373,#loeric_2#,receive,35,intensity
1468,1739531268.6082373,#loeric_2#,send,64,intensity
1469,1739531268.6082373,#loeric_2#,send,82,human_impact
1470,1739531268.6912034,#1739530945#,receive,67,intensity
1471,1739531268.7022984,#loeric_4#,receive,70,intensity
1472,1739531268.7022984,#loeric_4#,send,100,intensity
1473,1739531268.7022984,#loeric_4#,send,63,human_impact
1474,1739531269.0168087,#loeric_1#,receive,38,intensity
1475,1739531269.0168087,#loeric_1#,send,17,intensity
1476,1739531269.0168087,#loeric_1#,send,101,human_impact
1477,1739531269.1409502,#1739530945#,receive,62,intensity
1478,1739531269.3149986,#1739530945#,receive,52,intensity
1479,1739531269.3584404,#loeric_3#,receive,38,intensity
1480,1739531269.3584404,#loeric_3#,send,17,intensity
1481,1739531269.3584404,#loeric_3#,send,101,human_impact
1482,1739531269.4469726,#1739530945#,receive,51,intensity
1483,1739531269.6057744,#loeric_1#,receive,49,intensity
1484,1739531269.6057744,#loeric_1#,send,17,intensity
1485,1739531269.6057744,#loeric_1#,send,101,human_impact
1486,1739531269.6689107,#1739530945#,receive,50,intensity
1487,1739531269.70551,#loeric_4#,receive,91,intensity
1488,1739531269.70551,#loeric_4#,send,75,intensity
1489,1739531269.70551,#loeric_4#,send,63,human_impact
1490,1739531269.8089154,#1739530945#,receive,49,intensity
1491,1739531269.8911786,#loeric_2#,receive,82,human_impact
1492,1739531269.8911786,#loeric_2#,send,56,intensity
1493,1739531269.8911786,#loeric_2#,send,82,human_impact
1494,1739531270.0982654,#loeric_1#,receive,58,intensity
1495,1739531270.0982654,#loeric_1#,send,17,intensity
1496,1739531270.0982654,#loeric_1#,send,101,human_impact
1497,1739531270.1457021,#1739530945#,receive,46,intensity
1498,1739531270.3892543,#1739530945#,receive,49,intensity
1499,1739531270.4611056,#1739530945#,receive,50,intensity
1500,1739531270.4975796,#loeric_2#,receive,62,intensity
1501,1739531270.4975796,#loeric_2#,send,59,intensity
1502,1739531270.4975796,#loeric_2#,send,82,human_impact
1503,1739531270.6412008,#1739530945#,receive,47,intensity
1504,1739531270.8605595,#1739530945#,receive,44,intensity
1505,1739531270.993079,#1739530945#,receive,43,intensity
1506,1739531271.3068893,#1739530945#,receive,45,intensity
1507,1739531271.3434649,#loeric_2#,receive,72,intensity
1508,1739531271.3434649,#loeric_2#,send,57,intensity
1509,1739531271.3434649,#loeric_2#,send,82,human_impact
1510,1739531271.5693834,#loeric_4#,receive,81,intensity
1511,1739531271.5693834,#loeric_4#,send,108,intensity
1512,1739531271.5693834,#loeric_4#,send,63,human_impact
1513,1739531271.796963,#1739530945#,receive,50,intensity
1514,1739531271.9050343,#1739530945#,receive,55,intensity
1515,1739531272.0025945,#1739530945#,receive,57,intensity
1516,1739531272.0294988,#loeric_4#,receive,87,intensity
1517,1739531272.0294988,#loeric_4#,send,108,intensity
1518,1739531272.0294988,#loeric_4#,send,63,human_impact
1519,1739531272.1179783,#1739530945#,receive,59,intensity
1520,1739531272.2051423,#1739530945#,receive,58,intensity
1521,1739531272.3782475,#1739530945#,receive,57,intensity
1522,1739531272.480529,#1739530945#,receive,55,intensity
1523,1739531272.6825216,#1739530945#,receive,53,intensity
1524,1739531272.808163,#1739530945#,receive,51,intensity
1525,1739531273.2995389,#1739530945#,receive,53,intensity
1526,1739531273.3717391,#1739530945#,receive,59,intensity
1527,1739531273.408519,#loeric_3#,receive,32,intensity
1528,1739531273.408519,#loeric_3#,send,29,intensity
1529,1739531273.408519,#loeric_3#,send,101,human_impact
1530,1739531273.4108567,#loeric_2#,receive,55,intensity
1531,1739531273.4108567,#loeric_2#,send,59,intensity
1532,1739531273.4108567,#loeric_2#,send,82,human_impact
1533,1739531273.6167116,#loeric_4#,receive,81,intensity
1534,1739531273.6167116,#loeric_4#,send,88,intensity
1535,1739531273.6167116,#loeric_4#,send,63,human_impact
1536,1739531273.6545148,#1739530945#,receive,75,intensity
1537,1739531273.7526863,#1739530945#,receive,79,intensity
1538,1739531273.8511112,#loeric_3#,receive,37,intensity
1539,1739531273.8511112,#loeric_3#,send,27,intensity
1540,1739531273.8511112,#loeric_3#,send,101,human_impact
1541,1739531273.9750974,#1739530945#,receive,82,intensity
1542,1739531274.0533617,#loeric_2#,receive,82,human_impact
1543,1739531274.0533617,#loeric_2#,send,64,intensity
1544,1739531274.0533617,#loeric_2#,send,82,human_impact
1545,1739531274.1109893,#1739530945#,receive,100,intensity
1546,1739531274.2230687,#1739530945#,receive,108,intensity
1547,1739531274.3510504,#1739530945#,receive,113,intensity
1548,1739531274.4329743,#1739530945#,receive,117,intensity
1549,1739531274.5735946,#loeric_2#,receive,48,intensity
1550,1739531274.5735946,#loeric_2#,send,73,intensity
1551,1739531274.5735946,#loeric_2#,send,82,human_impact
1552,1739531274.6261277,#1739530945#,receive,113,intensity
1553,1739531274.7238593,#loeric_1#,receive,35,intensity
1554,1739531274.7238593,#loeric_1#,send,18,intensity
1555,1739531274.7238593,#loeric_1#,send,101,human_impact
1556,1739531274.8987803,#loeric_1#,receive,31,intensity
1557,1739531274.8987803,#loeric_1#,send,18,intensity
1558,1739531274.8987803,#loeric_1#,send,101,human_impact
1559,1739531274.9266374,#1739530945#,receive,102,intensity
1560,1739531275.0447936,#1739530945#,receive,99,intensity
1561,1739531275.1568525,#1739530945#,receive,96,intensity
1562,1739531275.3482442,#1739530945#,receive,95,intensity
1563,1739531275.4588304,#loeric_3#,receive,42,intensity
1564,1739531275.4588304,#loeric_3#,send,15,intensity
1565,1739531275.4588304,#loeric_3#,send,101,human_impact
1566,1739531275.5937471,#loeric_3#,receive,28,intensity
1567,1739531275.5937471,#loeric_3#,send,15,intensity
1568,1739531275.5937471,#loeric_3#,send,101,human_impact
1569,1739531275.6568947,#1739530945#,receive,94,intensity
1570,1739531275.6995924,#loeric_2#,receive,64,intensity
1571,1739531275.6995924,#loeric_2#,send,58,intensity
1572,1739531275.6995924,#loeric_2#,send,82,human_impact
1573,1739531275.73698,#1739530945#,receive,91,intensity
1574,1739531275.839498,#1739530945#,receive,90,intensity
1575,1739531275.9367545,#1739530945#,receive,84,intensity
1576,1739531276.2148652,#loeric_4#,receive,71,intensity
1577,1739531276.2148652,#loeric_4#,send,126,intensity
1578,1739531276.2148652,#loeric_4#,send,63,human_impact
1579,1739531276.2988374,#1739530945#,receive,48,intensity
1580,1739531276.379096,#loeric_4#,receive,83,intensity
1581,1739531276.379096,#loeric_4#,send,96,intensity
1582,1739531276.379096,#loeric_4#,send,63,human_impact
1583,1739531276.5285542,#1739530945#,receive,41,intensity
1584,1739531276.5548782,#loeric_3#,receive,34,intensity
1585,1739531276.5548782,#loeric_3#,send,15,intensity
1586,1739531276.5548782,#loeric_3#,send,101,human_impact
1587,1739531276.561572,#loeric_2#,receive,63,intensity
1588,1739531276.561572,#loeric_2#,send,47,intensity
1589,1739531276.561572,#loeric_2#,send,82,human_impact
1590,1739531276.5882895,#1739530945#,receive,36,intensity
1591,1739531276.6661463,#1739530945#,receive,33,intensity
1592,1739531276.7436457,#loeric_3#,receive,31,intensity
1593,1739531276.7436457,#loeric_3#,send,15,intensity
1594,1739531276.7436457,#loeric_3#,send,101,human_impact
1595,1739531276.7861192,#1739530945#,receive,32,intensity
1596,1739531276.8779647,#1739530945#,receive,34,intensity
1597,1739531277.2666152,#1739530945#,receive,34,intensity
1598,1739531277.442061,#loeric_3#,receive,29,intensity
1599,1739531277.442061,#loeric_3#,send,15,intensity
1600,1739531277.442061,#loeric_3#,send,101,human_impact
1601,1739531277.4742417,#1739530945#,receive,37,intensity
1602,1739531277.6730747,#1739530945#,receive,38,intensity
1603,1739531277.67894,#loeric_1#,receive,37,intensity
1604,1739531277.67894,#loeric_1#,send,14,intensity
1605,1739531277.67894,#loeric_1#,send,101,human_impact
1606,1739531277.7824526,#1739530945#,receive,37,intensity
1607,1739531277.8910124,#1739530945#,receive,34,intensity
1608,1739531278.137238,#1739530945#,receive,37,intensity
1609,1739531278.1942427,#1739530945#,receive,38,intensity
1610,1739531278.3480165,#1739530945#,receive,41,intensity
1611,1739531278.4159088,#loeric_3#,receive,39,intensity
1612,1739531278.4159088,#loeric_3#,send,18,intensity
1613,1739531278.4159088,#loeric_3#,send,101,human_impact
1614,1739531278.5035849,#1739530945#,receive,43,intensity
1615,1739531278.8817801,#1739530945#,receive,50,intensity
1616,1739531278.918247,#loeric_1#,receive,36,intensity
1617,1739531278.918247,#loeric_1#,send,19,intensity
1618,1739531278.918247,#loeric_1#,send,101,human_impact
1619,1739531278.9537215,#1739530945#,receive,54,intensity
1620,1739531279.1575038,#loeric_2#,receive,55,intensity
1621,1739531279.1575038,#loeric_2#,send,53,intensity
1622,1739531279.1575038,#loeric_2#,send,82,human_impact
1623,1739531279.273116,#1739530945#,receive,55,intensity
1624,1739531279.4266784,#loeric_4#,receive,76,intensity
1625,1739531279.4266784,#loeric_4#,send,82,intensity
1626,1739531279.4266784,#loeric_4#,send,63,human_impact
1627,1739531279.4340982,#loeric_3#,receive,40,intensity
1628,1739531279.4340982,#loeric_3#,send,18,intensity
1629,1739531279.4340982,#loeric_3#,send,101,human_impact
1630,1739531279.5318658,#1739530945#,receive,62,intensity
1631,1739531279.6324267,#1739530945#,receive,68,intensity
1632,1739531279.9251044,#1739530945#,receive,71,intensity
1633,1739531280.1121852,#1739530945#,receive,88,intensity
1634,1739531280.149365,#loeric_2#,receive,82,human_impact
1635,1739531280.149365,#loeric_2#,send,60,intensity
1636,1739531280.149365,#loeric_2#,send,82,human_impact
1637,1739531280.2696798,#1739530945#,receive,92,intensity
1638,1739531280.2809348,#loeric_3#,receive,41,intensity
1639,1739531280.2809348,#loeric_3#,send,127,intensity
1640,1739531280.2809348,#loeric_3#,send,63,human_impact
1641,1739531280.521535,#1739530945#,receive,93,intensity
1642,1739531280.7175913,#loeric_3#,receive,88,intensity
1643,1739531280.7175913,#loeric_3#,send,127,intensity
1644,1739531280.7175913,#loeric_3#,send,63,human_impact
1645,1739531280.719965,#loeric_2#,receive,65,intensity
1646,1739531280.719965,#loeric_2#,send,73,intensity
1647,1739531280.719965,#loeric_2#,send,82,human_impact
1648,1739531280.7842216,#loeric_1#,receive,45,intensity
1649,1739531280.7842216,#loeric_1#,send,32,intensity
1650,1739531280.7842216,#loeric_1#,send,101,human_impact
1651,1739531280.9930995,#loeric_1#,receive,45,intensity
1652,1739531280.9930995,#loeric_1#,send,32,intensity
1653,1739531280.9930995,#loeric_1#,send,101,human_impact
1654,1739531281.0203147,#1739530945#,receive,84,intensity
1655,1739531281.1181533,#1739530945#,receive,74,intensity
1656,1739531281.5827005,#1739530945#,receive,57,intensity
1657,1739531281.7255383,#loeric_4#,receive,76,intensity
1658,1739531281.7255383,#loeric_4#,send,127,intensity
1659,1739531281.7255383,#loeric_4#,send,63,human_impact
1660,1739531281.9374454,#1739530945#,receive,37,intensity
1661,1739531282.0373473,#1739530945#,receive,34,intensity
1662,1739531282.0636997,#loeric_2#,receive,74,intensity
1663,1739531282.0636997,#loeric_2#,send,60,intensity
1664,1739531282.0636997,#loeric_2#,send,82,human_impact
1665,1739531282.2185643,#1739530945#,receive,33,intensity
1666,1739531282.3549614,#1739530945#,receive,31,intensity
1667,1739531282.4738555,#loeric_3#,receive,87,intensity
1668,1739531282.4738555,#loeric_3#,send,114,intensity
1669,1739531282.4738555,#loeric_3#,send,63,human_impact
1670,1739531282.5013783,#1739530945#,receive,32,intensity
1671,1739531282.669811,#1739530945#,receive,33,intensity
1672,1739531282.825936,#1739530945#,receive,36,intensity
1673,1739531282.8879733,#1739530945#,receive,39,intensity
1674,1739531283.025442,#1739530945#,receive,44,intensity
1675,1739531283.0970354,#1739530945#,receive,50,intensity
1676,1739531283.2047298,#1739530945#,receive,53,intensity
1677,1739531283.305748,#1739530945#,receive,56,intensity
1678,1739531283.396591,#1739530945#,receive,57,intensity
1679,1739531283.6209242,#1739530945#,receive,62,intensity
1680,1739531284.059363,#loeric_2#,receive,60,intensity
1681,1739531284.059363,#loeric_2#,send,67,intensity
1682,1739531284.059363,#loeric_2#,send,82,human_impact
1683,1739531284.2149217,#loeric_3#,receive,86,intensity
1684,1739531284.2149217,#loeric_3#,send,114,intensity
1685,1739531284.2149217,#loeric_3#,send,63,human_impact
1686,1739531284.2271798,#loeric_2#,receive,62,intensity
